msoa_code,msoa_name,lad_code,lad_name,city,review_count,avg_sentiment_score,pct_negative,pct_neutral,pct_positive,sample_reviews
E02000841,Sutton 002,E09000029,Sutton,london,6,0.6118,0.0,0.0,100.0,The bedroom and the bathroom are good but don't expect to be able to use the kitchen much. The shared spaces are very clustered and might even be dirty. I couldn't finish my stay there because I could | Lovely stay with a very nicely built bed and bathroom. Extended my time here due to work and the host was super friendly and cooperative. <br/>Recommended 👍🏼 | This was a quick find for us and we stayed comfortably. The hosts were highly communicative and provided us with everything we requested. Totally recommend.
E02000842,Sutton 003,E09000029,Sutton,london,4,0.4723,25.0,0.0,75.0,I had a very unpleasant stay here. As soon as you walk in you cannot avoid the terrible smell of the house and if you have a dust allergy you will suffer like I did. The bedsheets had blood on them an | Very friendly owner. Answers any question super fast. Allowed us to stay one additional hour to collect out staff for free. Will definitely stay again. Thank you. | Nice house and good response from the host. However too much items in the fridge and the wardrobes. I also had an experience with a fox at the backyard which was quite scary for my kids. I also think 
E02000843,Sutton 004,E09000029,Sutton,london,38,0.7754,2.63,0.0,97.37,Conveniently located flat for local green spaces and public transport (bus stop just opposite). A petrol station M&S and Sainsbury Local within 5 minutes walk. Main issue was with the kitchen/dining f | Marianne is a truly special host. She's incredibly kind and treats her guests like dear friends. The flat itself is wonderful. It feels so light and airy but was wonderfully warm even on cold days. Th | This place very nice everything is perfect
E02000844,Sutton 005,E09000029,Sutton,london,17,0.9263,0.0,0.0,100.0,"Remell is a great host<br/>Highly recommend! | If you’re looking for a place to stay in greater London, I highly  recommend Remell as your host. His home is incredibly modern, spacious, clean, and most importantly warm and welcoming, with everythi | Beautiful games room, with stunning view, can tell a lot of effort went into it. Next to perfect only wish it had a shower then it would be elite. Thankyou for your hospitality"
E02000845,Sutton 006,E09000029,Sutton,london,60,0.8531,0.0,0.0,100.0,"Really nice bloke and was very accommodating for us | Our stay at Rich’s place in London was amazing!<br/>The apartment was really clean, cozy, and fully equipped with everything we needed for a pleasant stay. It was nicely decorated, with plenty of natu | Exactly as it showed in the pictures. Lovely and clean. Quiet residential area with space to park in front. Only 20 minute walk to the station for the train to London. Would definitely stay again if w"
E02000846,Sutton 007,E09000029,Sutton,london,48,0.8781,0.0,0.0,100.0,"Nice surroundings, close to a lot of places. | I stayed at Sara's and Andy's place for 2 weeks and it was absolutely great! The room was nice and tidy, the hosts were super friendly and thoughtful.  I received lots of advice on places to see and g | Jass is such a lovely person that made me feel very welcome from the moment I arrived. Her house is extremely clean. Sutton common station is under 5 minutes walk away and from there you can get anywh"
E02000847,Sutton 008,E09000029,Sutton,london,55,0.8307,1.82,0.0,98.18,"Mary was friendly and gave me helpful suggestions about the local area. However, what was described as a luxurious property was a quite old house. I onyl spent time in my rented room and occasionally  | This was a wonderful stay and the host was a sweetheart.  The accommodation was very clean and spacious. Very peaceful and comfortable. All facilities were excellent and Devi was always checking that  | everything you need for a comfortable stay. I'd love to go back there!"
E02000848,Sutton 009,E09000029,Sutton,london,18,0.8072,5.56,0.0,94.44,"That was car garage turned in to a flat that doesn’t have a fridge and the wash base is microscopic <br/>I’m not sure how they have the got permit from council to turn in to a flat as I doesn’t meet m | Ria’s place was very lovely, a beautifully designed family home which I learnt was part designed & built by her partner Dave! It’s a really white space with ample amounts of natural light, great for t | Ria and Dave were exemplary hosts. They were generous and friendly, and ceded the kitchen and living space to me for most of my stay. They maintain a high standard of cleanliness, and the living area "
E02000849,Sutton 010,E09000029,Sutton,london,45,0.8603,0.0,0.0,100.0,"Very clean and exactly like the pictures, modern and clearly recently renovated. Very warm when we first arrived (very hot day) but all the windows were open for air flow. Only downside was the pillow | We had a week holiday in Nathan's house. A perfect hide-away for a couple but only 30 minutes from London centre by train. Train station is only 10 minutes away by foot. Dog friendly, which is a big b | very good apartment. it was very clean and very good place"
E02000850,Sutton 011,E09000029,Sutton,london,28,0.7379,3.5700000000000003,7.140000000000001,89.29,"The host was very nice and available every time I’ve messaged him. However the room was not clean I didn’t want to lie down on the bedsheets and the apartment itself was really hard to find . Other th | Christof is a very nice guy and the security guard, Leonardo is super cute. loved the area and communication with Christoph was easy and efficient. Only two issues. The mattress was very soft probably | Cozy, small tidy place, even has a loft concerted into a bedroom. Loads of bars, restaurants close by and the neighbours are friendly too. Most will definitely book here again in the future."
E02000851,Sutton 012,E09000029,Sutton,london,118,0.7727,1.69,2.54,95.76,"no lights  in the stairs | Absolutely loved my stay! From start to finish, everything was smooth and stress-free. The host was super polite, always quick to reply, and really went the extra mile when I needed to extend my booki | great, would recommend"
E02000852,Sutton 013,E09000029,Sutton,london,61,0.6604,4.92,0.0,95.08,"Good: Clean, pleasant location. Kind and caring communication.<br/>Bad: No information in the house about how to use the oven, hob, dishwasher, TV, or set the heating.  Not clear what the kitchen swit | I had a wonderful stay at this apartment. It was exceptionally clean, tidy, and well-organised. Everything I needed was available — from kitchen essentials to comfortable bedding. The space was exactl | Good stay with clean room and shower"
E02000853,Sutton 014,E09000029,Sutton,london,15,0.743,6.67,0.0,93.33,"She initially forgot to provide the house address and instructions for checking in, so we had some trouble finding the place and parking when we arrived. During our stay, we also had to put the bins o | We (a family of 4) had a fantastic stay at this house. The house was clean, stylish, and thoughtfully equipped with everything we needed - including tower fans for the current UK heatwave. Loved the l | Communication was excellent. The place had everything we needed. Good location for visit London."
E02000854,Sutton 015,E09000029,Sutton,london,70,0.8697,0.0,0.0,100.0,"This worked out OK in the end, but it was a somewhat difficult stay. Some of my troubles might have been avoided if I'd read the listing more carefully - I'd have worked out sooner which room was mine | Staying at Tamara’s gorgeous house was such a pleasure. In some AirBNBs the pictures oversell the house, but in this case I was blown away by how beautifully appointed the home is in reality. A lot of | My friend and I had a lovely time when she came to stay, and the studio flat was great to stay in for the 5 days we were there. <br/>There were a few issues, such as the window that didn't shut proper"
E02000855,Sutton 016,E09000029,Sutton,london,76,0.8042,1.32,0.0,98.68,"A well placed flat that is modern and has lots of amenities. John was very friendly and helpful.However the lack of a door to the second bedroom means lack of privacy and not being able to control the | Selva and his wife, Editha where helpful from the very start allowing me to leave my luggage early and contacting me to ensure I wasnt lost. <br/>I very much enjoyed my stay with them both thanks to t | Great stay, quite and good access to the town"
E02000856,Sutton 017,E09000029,Sutton,london,52,0.8486,0.0,0.0,100.0,"Very modern and stylish apartment. plenty of amenities available and helpful host. | Loved being back again this week.  Cookies are delicious, room is fab but best of all is this lovely family.  Great company, lots of fun with the beautiful kids and very relaxing with Darren & George  | Lovely family and a fab quiete en-suite bedroom! Highly recommended"
E02000857,Sutton 018,E09000029,Sutton,london,51,0.7502,3.92,5.88,90.2,"Unable to start stay cooking in studio.  No dedicated USB plugs.  Radiator on in the height of summer. | I recently stayed at Nata's home while having extensive work done on my own place, and it truly felt like a home away from home!<br/>I work in London and go into the office twice a week, so it was ess | It is a lovely place for my family . Highly recommend"
E02000858,Sutton 019,E09000029,Sutton,london,9,0.881,0.0,0.0,100.0,"highly recommended and I will surely book it again. | The place was super clean, stylish, and spacious — exactly like the photos. The host was friendly and responsive, even on short notice. I loved how bright the flat was, and the lounge was perfect for  | Nice place, close to supermarkets and direct trains to London center, very responsive host, we had great time."
E02000859,Sutton 020,E09000029,Sutton,london,44,0.8158,4.55,0.0,95.45,"The house suspected of harbouring stolen goods (and worse!) is very near; numerous guests saw police knocking on the door of that presumably ""abandoned"" house, which means that many reported it. Icela | I thoroughly enjoyed my stay with Christine. Her place was lovely , homely, spacious,  loved her garden and the beautiful flowers and plants too. I could cook my meals  as well. Angelina her pet dog a | Brilliant hosts, excellent communication and everything and smoothly."
E02000860,Sutton 021,E09000029,Sutton,london,30,0.7644,3.3300000000000005,3.3300000000000005,93.33,"The house is excellent and the location also is convenient. Two families on the street reported 6 cars stolen in a weeks time in July. The other thing to mention is the people in the house above the p | The host and his spouse are very responsive and supportive. They go out of their way to help, creating a very warm and homey feeling. They make you absolutely comfortable and frequently check on you t | Alfonso made me feel like I was at a friend’s apartment. He even cooked for me. It was a great experience."
E02000861,Sutton 022,E09000029,Sutton,london,31,0.8312,3.2300000000000004,0.0,96.77,"it was a really good stay with darren as a host, but cleanliness and functionality of bathroom was not the best experience, and although this can cause problems darren still offered to do his best to  | This is a lovely bedroom with a private bathroom included along with a kitchenette, in a beautiful and safe neighbourhood in Sutton. <br/>The room is well equipped with a large desk, king sized bed, c | Believe the reviews ! <br/>Great hosts, lovely place with good amenities."
E02000863,Sutton 024,E09000029,Sutton,london,22,0.7714,0.0,4.55,95.45,"compact but with everything you need | Nestled in a picturesque neighborhood which radiates tranquility and charm. From the moment you arrive, you’ll feel the warm embrace of a welcoming. Nirmal, the host, was an invaluable resource who ma | A couple of my relatives stayed here and enjoyed their stay. The host was very quick to respond and helpful with queries that were made."
E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,london,468,0.8558,1.71,0.64,97.65,"This accomodation is in a great location. It was mostly clean and had comfortable beds. It has the potential to be a stunning property. <br/>We had multiple issues with this property and ended up chec | Clements place was great. I don't normally use air bnb in London but this air bnb experience felt like being on holiday eventhough I live in London. Gordon Ramsey bread street kitchen , westfield and  | Thank you, Laura. It was a great stay. The building itself is a bit out dated. The laundry room is unkept and sketchy. Laura was helpful and informed us of everything we needed before arrival."
E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,london,215,0.8257,2.79,0.47000000000000003,96.74000000000001,"What can I say about this place. It was just ok not the best but just ok. Behind the bathroom sink was very moldy and dirty. Kitchen floors and bathroom floors were a bit dirty. I think he needs to ha | The accommodation at Jonathan and Matt's was great. Their house is located a few minutes from Victoria Park, the neighborhood is quiet and safe. The house itself is a gem - preserved wooden floors, be | Great flat overlooking Victoria Park. Very spacious room, comfortable bed and helpful/responsive host."
E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,london,358,0.8639,0.84,1.4000000000000001,97.77,"Max' flat unfortunately did not work out for me. <br/>The bedroom and the bathroom seemed prepared for a guest, and the kitchen and the living room were alright. The space around all windows in the fl | I’ve been writing this review in my head from the moment I entered the home. <br/>I’ve stayed in many AirBnBs in different countries and throughout the U.S. This home was one of the best. I tried to f | Nice, clean modern apartment in a convenient location. Great communication from host."
E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,london,309,0.8063,2.27,0.65,97.09,"Overall sub standard accommodation:<br/>- check in instructions arrived 2 hours before check in<br/>- no directions to property<br/>- links on instructions to photos did not work<br/>- wrong lockbox i | Rafal was amazing. I’m quite the germaphobe and his place was squeaky clean. His home was so warm and check-in was so easy with Rafal and Crumble meeting me at the door 🥰 Bed was comfortable with a he | Nice home, all tidy and clean. Thank you for your hospitality Silvia!"
E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,london,248,0.8539,2.02,1.6099999999999999,96.37,"Complete waste of money, booked this place as it says in the description there is a hottub but when we arrived there was no hot tub and the outside garden bit was full of rubbish on the floor. When I  | This was my first ever Airbnb experience and it was absolutely perfect. I stayed at Vanessa’s flat for 8 days (March 4-11). The room was so lovely and extremely clean and nicely decorated - light and  | Amazing place and exactly as described. Very good location. Highly recommended!"
E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,london,485,0.8165,2.4699999999999998,1.24,96.28999999999999,"I don't consider myself very demanding when it comes to cleaning, but it's very dusty: a layer of dust on the refrigerator, on the shelves, on the baseboards, in the TV area, in the work areas, the wo | I had the best week's stay at K.P.s gorgeous loft on Columbia Road!  Kristin was a fantastic host, with fresh flowers in the space upon my arrival, and with super helpful instructions for getting in/r | Maggie was extremely communicative and helpful as my travel arrangements changed. She has great information about the area and check-in/out was a breeze. The location was so central to several markets"
E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,london,191,0.8093,3.66,1.05,95.28999999999999,"no AC despite claiming to have one in the amenities. we died of heat and were forced to open a window, that could have been very easily broken into by an outsider. this is a big security risk and made | As a frequent visitor to London & Europe from the US, I appreciate flexibility, thoughtfulness, accuracy, and convenience when booking with Airbnb.  Pratāp provided all of those things.  I've already  | Back in London with friends, and as promised, we checked into Kamala’s Airbnb. Just like last time, she was incredibly accommodating, and we felt right at home!"
E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,london,249,0.771,2.81,2.41,94.78,"I chose this Airbnb based on the host's claim of 9 years of experience, but the experience was anything but professional. After booking and making payment, the host ignored my messages about check-in  | I had a wonderful stay with AJ and his wife – they were fantastic hosts: warm, welcoming, and incredibly kind.<br/>The apartment was spotless and beautifully decorated, with great attention to detail. | Great host and space.  Stephen was a terrific host, responding quickly to any requests or issues that I had.  The space was perfect for what I needed for a long term visit to London.  The only challen"
E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,london,819,0.8182,2.44,1.0999999999999999,96.46000000000001,"I would not suggest this air b and b I honestly never write reviews but this place was not clean at all trash on the bathroom floor stains all over the sheets trash all over the hallway just not a cle | I would love to keep this place a secret but everything about this place is worth sharing about! <br/>The guest suite was very private, clean, and well designed, also very important the bed was super  | Great location ..... fabulous."
E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,london,175,0.8309,1.71,0.5700000000000001,97.71,"we were from 27/12/2019 to 02/01/2020. To the most room claims there is no (purely). Take Slippers to go to the toilet and bathroom (there is no feeling of cleanliness). Be sure to read about the area | We absolutely loved our stay and would definitely visit again. Excellent location, with a community feel, with pretty parks and the canal nearby. Well priced.<br/>The flat was stylish and stunning and | Very nice and also very clean flat, overlooking the canal and very close to Victoria Park. Bus No. 8 takes you quickly to the tube or to hipster Shoreditch. Would definitely stay there again."
E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,london,165,0.7999,1.82,0.0,98.18,"While the room itself was exactly as advertised and lovely overall and general interaction with the host was pleasant, the host will rightfully remind you that this is still her home if you do anythin | If you are looking for an amazing Airbnb with even better host, then you've found it. Enjoying Jennifer's delightful 1-bedroom apartment near Liverpool Street was unparalleled. Her warmth embraced us, | LV’s place had everything we needed, from fresh linens, comfy beds and ample soap and shampoo to snacks to sample and pods for the Nespresso. The large rooftop skylight in the living space gave us a p"
E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,london,163,0.8053,3.6799999999999997,1.23,95.09,"A very disappointing experience.  Amenities not suitable and communication very disappointing.  Messages went unanswered and were fobbed off.  As the host showed no sign in addressing the safety conce | Very kind, flexible and friendly host. Sabrina was super flexible with check in and check out times to accommodate to my needs. She’s very responsive and always reachable. Her house is located in the  | Very responsive host and very helpful as well"
E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,london,219,0.8114,1.83,1.37,96.8,"Nice apartment, but little value for money. When we arrived for check in they were still cleaning after previous guests, so we had to come back later. It was not cleaned very well either, we found dea | We stayed here for 3 weeks in June/July. <br/>Right from the start Stephen was super quick to respond and really helpful which set things off on a really positive note. <br/>Stephen was there at check | The host was really helpful, when we got there the WiFi wasn’t working, I called the host and in a few minutes it was fixed.<br/>The room was nice and clean, there’s only one bathroom and toilet but i"
E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,london,282,0.7512,4.61,2.13,93.26,I arrived shortly before checking which was 2:45ish. I sat with no response for a total of 7 hours. Not only was the tenant careless and endangering my well being but AirBnB as well. <br/>After being  | This was my first AirBnB experience so I was a little nervous but everything went so smoothly. <br/>We were a small group of girls staying and we all agreed it was a wonderful home and was ideal for u | Jayne is an awesome host! The place was tidy and very homey. The location is a quite far from the center but the tube and busses are within walking distance. <br/>Would recommend!
E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,london,1141,0.7527,3.5900000000000003,2.2800000000000002,94.13,"Horrible stay, the place isn’t clean there’s marks splattered on the wall an absolutely horrendous smell of gutters coming from the bathroom and won’t leave the room , carpet has rips with dirty count | Can's apartment was the ideal London base for me and my family. It was central, just a few minutes walk from amazing restaurants and cafes. It was easy to get to, being so close to Liverpool Street St | We had a great time at this apartment.  It was clean and comfortable and near Spitalfields and all the restaurants at Bricklane.  Be forewarned, this is East London and the neighborhoods are quite dif"
E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,london,200,0.7878,2.5,2.5,95.0,"Wasn’t a bad stay but the noise in the room was a problem for me.  It seemed to go on quite late, after 11pm. There’s a restaurant downstairs which is where I imagine the noise was coming from. <br/>t | We had a fantastic stay at Shaz’s beautiful home in East London. Ideally located if you need get to the central London - Elizabeth line 5 minute away that’ll get you to Oxford Circus in just under 15  | Perfect stay in London !  Really appreciate this flat close to the district subway, direct line to the center of london"
E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,london,358,0.7375,4.75,2.23,93.02,The location was nice and furnishings and fittings were good. But the hot water was not working in the bathroom including showers. One of the basins was not draining quickly. We had just checked in an | 👌🏻👌🏻👌🏻Amazing host👌🏻👌🏻👌🏻… definately recommend them… whole family is really nice ..<br/>Will definately stay here again when in town <br/>👌🏻👌🏻👌🏻👌🏻👌🏻 | Shinny was very patient & very responsive.<br/>Apartment was exactly what I was looking for especially the roof view. Quite a spacious apartment with comfy beds. Overall a great experience at Shinny p
E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,london,220,0.7533,5.0,2.27,92.73,"Poor cleaning, we had to make our own bed from damp washing on the balcony as there was only a sheet on the bed and it was filthy, the second bedroom had 4 slats missing so essentially you can only sl | Firstly, Marco, the host is great - easy communication, he was available to answer any questions and gave the all needed instructions in advance, it was a pleasure and you can see it is a great person | Hosts were friendly and respected personal space, room was tidy and clean, albeit a little small for two people. Convenient location as well, and relatively safe. Occasionally there was the smell of c"
E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,london,190,0.8288,3.16,0.53,96.32,"I liked the location, the studio was cosy and quiet, but the place was different from the photos - smaller and without furniture like in the photos (no red sofa or TV table, just a bed instead of it a | Beautiful apartment and great host. Even better than the photos - thoughtfully decorated, personal touches but felt like a boutique hotel, full of gorgeous design choices and everything had purpose. T | Mia was an amazing host. The room was perfect just as described and she thought of everything.<br/>A stress free stay! <br/>Thank you very much.<br/>The no shoes on the carpet also made it feel nice a"
E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,london,153,0.7056,9.15,0.0,90.85,"Not what we expected. Very disappointing. <br/>Arrived to men working on the property - no notice of this. No apology either. <br/>Boxes and clutter in the porch. <br/>No blackout blinds in room 5, 2  | The place was beautiful, so well organised and just amazing ! It felt like home, we were so comfortable and enjoyed our stay immensely. Paige was an incredible host, with excellent communication and b | This was the first time we used the apartment and it was really good. We will definitely come back again"
E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,london,1018,0.73,4.91,1.67,93.42,"Our experience was extremely disappointing. The steep stairs, not disclosed in the listing, made it extremely difficult for my elderly parents to manage. What concerned us even more were the hygiene a | My partner and I were in town for a day music festival and wanted something easy but also comfy and a bit sleek. I've stayed in a lot of Airbnbs but was so impressed by the location and all the amenit | The house is in a good location and close to public transport, so you can get around London easily. If you are a light sleeper, bring earplugs. The apartment is spacious. The host was responsive and g"
E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,london,251,0.7664,4.38,1.59,94.02000000000001,"The listing was misleading — it claimed to have two bathrooms, but there was only one shower. This was a serious issue for our group and made the stay impossible for us, especially due to medical need | The place was 2-3 minutes walk from the train station and only 15-20 minutes away by train to the main attractions. However it is over an hour away from the airport. It has a couple of  grocery stores | Great place, thank you"
E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,london,231,0.8021,2.16,0.8699999999999999,96.97,"We were very disappointed with our stay at this apartment. The listing was misleading:<br/>	1.	The description mentioned that “some train noise may be heard,” but in reality, trains run every 1–3 minu | I stayed at the Fethiye House for a month and couldn’t have felt more comfortable. From the very beginning, I was warmly welcomed and cared for by the two kind hosts.<br/>I tend to be quite sensitive  | Great location and parking. Helpful host!"
E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,london,295,0.7398,5.76,1.02,93.22,"Terrible experience and very unprofessional host. I was locked outside in the cold for 2 hours and couldn’t get a response from host to get in. Had booked with him before and had problems before too t | What to say other than it was absolutely perfect. <br/>Honestly the best airbnb we ever had to book. <br/>Najia and her husband Salim were so so so friendly, it was like we were with family. <br/>The  | Very nice, thanks you for your hospitality"
E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,london,314,0.8082,2.87,0.96,96.17999999999999,"The Aironb itself is ok and with spacious bedrooms inside, the beds were cleaned and we slept well there, nothing fancy but it has what's needed. However, the experience was not the best. The neighbor | I stayed at Angel's place for a week as I needed a temporary place and on the day!. He RESPONDED IMMEDIATELY and the room and flat was ready on my arrival a couple of hours later. The REVIEWS you migh | The apartment was great with a stunning view over the Thames.  The host Jason was very accommodating albeit a bit nervous when we turned up in Halloween costumes.  <br/>I would definitely use this apa"
E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,london,318,0.8113,2.83,1.26,95.91,"Honestly, I was a bit disappointed, first we need to get the key on the other place with our lagguges. Its very inconvenient, our room is very cold no heating at all. Winter is very cold and we’re shi | had an amazing stay at this place for a couple months, unfortunately wasn't able to extend, but it's an amazing location, easy to get around, quiet and safe location, the other housemates were great a | Always a comfortable stay. Great location to explore the Docks area and the Tower."
E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,london,200,0.8434,1.5,1.0,97.5,"Instruction to get inside was  not clear. Had to wait outside the house for hours to get a response. Later because of no response had to cancel our stay. | An amazing & beautiful boat, incredibly warm & comfortable from the moment you step on board. Very quiet too!<br/>The rooms each have their own radiator, but the main central heating system keeps the  | Loved the view and a great host"
E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,london,191,0.7451,4.71,3.1399999999999997,92.15,"Great place to stay but sadly ruined by the other guest in the apartment who made a lot of noise in the early hours on two nights. I messaged Artur about this who did message the guest, but sadly mean | I stayed for 10 weeks at this AirBnB and I can strongly recommend it for anyone looking for short, medium or long-term stays. Both Alex and Mandy are very responsive and friendly communication-wise, a | Gurgan is a good host. I got a flu at this time and he was always very attentive trying to help.<br/>The room is good and the location for those who use the metro is great. The markets and restaurants"
E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,london,199,0.7747,3.02,0.5,96.48,No check in details were provided. I had to message the host and got a response 45 minutes later to say I would receive check in details at 3pm. At 3.20 I had not received the details and was on my wa | Everything was lovely! The house was clean and the area was so nice and quiet in the evening at night so you do not have to worry about noise. The house is really nice and perfect for a one night stay | Omotoyosi communicated very well when an issue had come up with the original booking and found us a very nice alternative.<br/>Thank you
E02000895,Waltham Forest 001,E09000031,Waltham Forest,london,40,0.897,0.0,0.0,100.0,"Great location for the event we were attending<br/>room as described, very clean.<br/>great communication throughout stay | Had the absolute BEST time at Laurel House! The place was spotlessly clean, welcoming, and very well-equipped. We brought things we didn't even use, as there was a welcome pack of supplies! It really  | The room was perfect in any aspect and so it was the kitchen and the living room. Shame was a bit too cold to enjoy the garden. Eddy is extremely kind and when needed I will surely go back to his plac"
E02000896,Waltham Forest 002,E09000031,Waltham Forest,london,24,0.851,0.0,0.0,100.0,"Good location convenient parking | A very spacious and clean master bedroom located in a quiet area beside Epping Forest. The room benefits from it's own, modern bathroom which was a great bonus. The communal kitchen, lounge and dining | Great stay, highly recommended :)"
E02000897,Waltham Forest 003,E09000031,Waltham Forest,london,15,0.9252,0.0,0.0,100.0,"great host, very flexible space. | Kelly has a lovely place and she positively radiates warmth. A great welcome and a guided tour with a bit of history thrown in. The place was stunning. We were there for a gig at Ally Pally, and altho | Really helpful all the way through, very responsive when asking questions. No need to meet at a certain time to check-in, they work off your schedule. All in all I would recommend this place to anyone"
E02000898,Waltham Forest 004,E09000031,Waltham Forest,london,15,0.8312,0.0,0.0,100.0,"Walkable from overground. Easy to get there by bus too.  Many restaurants around.<br/>spacey bedrooms & dinner room.  Included breakfast. | It was my first AirBnB experience and I was pleasantly surprised by the whole experience.  <br/>The room was exactly as presented - if not prettier - and Claudette proved to be a warm and welcoming ho | Claudette was very friendly with clear instructions regarding the door locks, kitchen etc. Great room and en suite A+"
E02000899,Waltham Forest 005,E09000031,Waltham Forest,london,25,0.8064,4.0,0.0,96.0,"Avoid this place !!!. Broken garden door , broken window handle, unclean flat, no parking at all and also neighbours are extremely noisy and want to know your business.I also had a neighbour who infor | We had a wonderful stay at Ida’s place in London! She was a fantastic host — very welcoming and always attentive to our needs, making sure we felt comfortable and at home throughout our visit.<br/>The | Kristina is very accommodating, she has a lovely family too. My pleasure!"
E02000900,Waltham Forest 006,E09000031,Waltham Forest,london,29,0.8579,0.0,0.0,100.0,"Very friendly,we had everything we needed,would highly recommend | Stayed here as a couple and it was perfect for our needs! The accommodation was cosy, comfortable, clean and well equipped. There was Tea and Coffee and the Milk, butter, bottled water, bagels and swe | Sav was a friendly, attentive and generous host. The room was spacious and clean, and had everything you would need for your stay, and the home  is close to transport links to the nearest tube. Would "
E02000901,Waltham Forest 007,E09000031,Waltham Forest,london,73,0.8102,0.0,4.109999999999999,95.89,Return trip here. Very accommodating host. | we had a lovely time staying at this house. it was perfectly clean and really well decorated. a nice garden and in a very peaceful and quiet area. it's pretty far from London city centre but the train | It was an absolute pleasure to stay with  Kyli. The room was perfect.
E02000902,Waltham Forest 008,E09000031,Waltham Forest,london,19,0.7687,5.26,0.0,94.74000000000001,"The worst experience I have had on airbnb: smell of damp throughout the place, stains on pillows, uncomfortable bed/itchy and torn open at the side, not the amenities as stated, the list goes on. We e | It was a pleasure staying at Stacie's house! We were really impressed by the amount of space and the kitchen was a particular highlight – so sunny and genuinely fully kitted out with everything we nee | the rooms are cozy. We felt welcomed，and we chatted with Maria and Edward. <br/>The house is alway tidy and clean. During our stay，they took us to supermarket，and parks，etc. We have great experience t"
E02000903,Waltham Forest 009,E09000031,Waltham Forest,london,96,0.8628,1.04,0.0,98.96000000000001,Unfortunately Beatrice double booked this listing. It was misleading and I was offered another room which was not the one I had booked. She let me know last minute on the day of my check in.<br/>She a | The apartment is clean and in great condition. It is located in a flat complex but the neighbourhood is quiet. Modern and beautifully decorated apartment in London zone 3 with easy links to Central Lo | Jason has a perfect flat for one or two persons. Had my own bathroom Og the kitchen was large with all you need. Had my own place in the refrigerator. He was helpful og easy to talk to.
E02000904,Waltham Forest 010,E09000031,Waltham Forest,london,59,0.8329,1.69,1.69,96.61,"Broadly I enjoyed my stay at Jo's place. The two other tenants and one other AirBnB guest were welcoming, relaxed and nice to be around. <br/>The good points:<br/>- The house is recently renovated wit | I was greeted with the biggest smile and the warmest hug! Hazel is so thoughtful and kind, and she has the best sense of humour, always made me laugh! I'm so grateful to have met her, I loved living w | Rachel was a pleasure to deal with. I recommend staying here as it was easy to commute to the city.  Everything was as described online. Would return. <br/>Caroline & family"
E02000905,Waltham Forest 011,E09000031,Waltham Forest,london,151,0.868,0.66,1.32,98.00999999999999,"Thankyou so much for acomadating us in an emergency due to our original booking being terrible <br/>You were always contactable even tho is was late at night and dropped towels to us <br/>Thankyou | We stayed two nights at Deb's place while we visited London for a concert and general sightseeing. What a great find! A beautiful house, tastefully decorated, immaculate with lots of space for everyon | Good-size ensuite room with friendly hosts. Perfect for a stay in E17. There's also some good food to be found at the street market near the station at the weekends."
E02000906,Waltham Forest 012,E09000031,Waltham Forest,london,122,0.8279,1.6400000000000001,0.8200000000000001,97.54,"This was an absolute nightmare. The room I received wasn’t the one advertised, and the host canceled and changed location a day before moving in, leaving me scrambling. I endured two terrible months h | This accommodation is simply wonderful, spacious, and clean. It has plenty of space, making us feel free and comfortable throughout our stay.<br/>The hosts were excellent - they not only provided us w | Wonderful home in Walthamstow with super hosts! Very communicative and close to the tube"
E02000907,Waltham Forest 013,E09000031,Waltham Forest,london,72,0.8913,0.0,1.39,98.61,"this place is a place to be. | Vincenzo is a superstar host! I have really enjoyed my stay at his place. The room was great and had everything you need, the whole place is spotlessly clean and very well equipped. The building is ea | Sandip was incredibly responsive and helpful throughout my stay. He was always available to answer questions and went out of his way to assist with anything I needed. A truly attentive host—I highly r"
